Rk,Player,Pos,Age,Tm,G,MP▼,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Chris Mullin*\mullich01,SF,27,GSW,82,3315,21.4,.618,.092,.400,4.7,10.0,7.4,14.9,2.4,1.1,12.6,23.5,,9.7,2.4,12.2,.176,,4.5,0.1,4.7,5.6
2,Karl Malone*\malonka01,PF,27,UTA,82,3302,24.8,.596,.009,.552,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,,9.9,5.6,15.5,.225,,4.8,0.6,5.4,6.2
3,Tim Hardaway\hardati01,PG,24,GSW,82,3215,20.9,.547,.162,.246,3.0,8.4,5.7,36.8,3.1,0.2,13.6,24.7,,7.4,2.5,9.9,.148,,4.5,-0.1,4.4,5.2
4,Tyrone Corbin\corbity01,SF,28,MIN,82,3196,16.6,.499,.008,.283,6.3,15.7,10.7,17.1,2.6,1.1,12.4,22.7,,2.6,2.9,5.4,.081,,0.5,0.4,0.9,2.3
5,Pooh Richardson\richapo01,PG,24,MIN,82,3154,18.1,.492,.095,.122,2.8,8.0,5.3,37.6,2.2,0.3,10.9,21.8,,4.5,1.3,5.9,.089,,3.1,-1.1,2.0,3.2
6,Sam Mitchell\mitchsa01,PF,27,MIN,82,3121,12.3,.505,.009,.392,6.6,13.2,9.7,6.3,1.1,1.2,8.1,17.8,,3.7,1.4,5.1,.078,,-1.8,-1.3,-3.2,-0.9
7,Hersey Hawkins\hawkihe01,SG,24,PHI,80,3110,19.4,.592,.216,.440,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,,6.5,3.3,9.8,.151,,2.4,0.9,3.3,4.1
8,Patrick Ewing*\ewingpa01,C,28,NYK,81,3104,23.7,.561,.004,.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,,4.4,5.6,10.0,.155,,2.5,1.7,4.2,4.9
9,John Stockton*\stockjo01,PG,28,UTA,82,3103,23.4,.604,.172,.444,1.9,6.8,4.5,57.5,3.8,0.3,20.3,20.9,,9.4,4.7,14.0,.217,,5.8,2.5,8.3,8.1
10,David Robinson*\robinda01,C,25,SAS,82,3095,27.4,.615,.005,.569,12.6,24.7,19.0,10.9,2.0,6.2,13.7,26.6,,9.4,7.6,17.0,.264,,5.2,3.3,8.5,8.2
11,Dominique Wilkins*\wilkido01,SF,31,ATL,81,3078,23.5,.555,.152,.350,9.0,17.3,13.0,14.4,1.9,1.3,9.6,28.1,,8.6,2.8,11.4,.177,,5.4,-0.5,4.9,5.4
12,Joe Dumars*\dumarjo01,SG,27,DET,80,3046,18.0,.552,.035,.323,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,,6.8,3.1,9.9,.155,,2.6,0.1,2.7,3.6
13,Sean Elliott\elliose01,SF,22,SAS,82,3044,14.2,.564,.066,.412,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,,5.1,3.7,8.8,.138,,0.7,0.1,0.8,2.1
14,Otis Thorpe\thorpot01,PF,28,HOU,82,3039,17.2,.598,.007,.486,10.1,19.5,14.8,9.6,1.2,0.4,15.3,19.2,,5.8,4.5,10.4,.164,,0.9,0.3,1.2,2.5
15,Michael Jordan*\jordami01,SG,27,CHI,82,3034,31.6,.605,.051,.365,4.6,14.3,9.5,25.2,3.7,1.7,8.7,32.9,,14.9,5.4,20.3,.321,,8.9,3.2,12.0,10.8
16,Mitch Richmond*\richmmi01,SG,25,GSW,77,3027,17.8,.565,.081,.327,5.4,11.1,8.2,11.8,1.9,0.7,12.4,24.5,,5.2,1.9,7.1,.113,,2.1,-1.1,1.0,2.3
17,Scottie Pippen*\pippesc01,SF,25,CHI,82,3014,20.6,.561,.059,.295,6.5,16.6,11.6,23.5,3.2,1.9,15.1,21.8,,5.9,5.4,11.2,.179,,3.2,2.5,5.8,5.9
18,James Worthy*\worthja01,SF,29,LAL,78,3008,18.1,.531,.062,.183,4.3,9.2,6.9,15.1,1.8,0.7,7.5,24.6,,5.5,3.5,9.0,.143,,2.2,0.3,2.5,3.4
19,Lionel Simmons\simmoli01,SF,22,SAC,79,2978,15.4,.476,.008,.334,7.2,19.7,13.3,17.7,1.9,1.8,13.4,25.3,,-0.9,3.6,2.7,.044,,-0.5,0.1,-0.4,1.2
20,Reggie Miller*\millere01,SG,25,IND,82,2972,21.2,.650,.277,.515,3.2,7.4,5.4,16.6,1.8,0.3,10.2,22.5,,11.7,0.8,12.5,.202,,5.3,-1.1,4.2,4.6
21,Rolando Blackman\blackro01,SG,31,DAL,80,2965,16.6,.545,.087,.248,2.4,7.4,4.9,16.8,1.2,0.4,9.8,24.2,,4.4,1.0,5.5,.089,,1.4,-1.4,0.0,1.5
22,Reggie Theus\theusre01,SG,33,NJN,81,2955,14.2,.540,.115,.275,2.4,5.9,4.1,20.1,1.4,0.7,15.3,22.4,,2.9,1.8,4.7,.076,,0.0,-1.1,-1.1,0.6
23,Brad Daugherty\daughbr01,C,25,CLE,76,2946,19.9,.583,.003,.501,7.0,25.7,16.3,13.9,1.3,0.9,13.0,24.0,,5.5,3.6,9.0,.147,,2.2,0.0,2.2,3.1
24,Magic Johnson*\johnsma02,PG,31,LAL,79,2933,25.1,.623,.256,.587,4.3,16.9,10.9,49.3,1.8,0.3,20.4,22.9,,11.2,4.2,15.4,.251,,7.0,1.9,9.0,8.1
25,Larry Nance\nancela01,PF,31,CLE,80,2927,20.6,.567,.007,.273,8.0,19.2,13.6,13.4,1.1,4.1,8.8,22.2,,6.1,3.6,9.8,.160,,2.5,1.1,3.6,4.2
26,Tony Campbell\campbto01,SG,28,MIN,77,2893,16.6,.494,.041,.297,6.1,7.9,6.9,12.4,2.2,1.1,10.1,28.1,,2.3,1.4,3.7,.062,,1.0,-1.2,-0.2,1.3
27,Derek Harper\harpede01,PG,29,DAL,77,2879,19.4,.543,.201,.319,2.3,6.9,4.6,30.7,2.6,0.3,11.2,24.2,,5.7,2.0,7.6,.127,,3.1,0.0,3.1,3.7
28,Reggie Lewis\lewisre01,SG,25,BOS,79,2878,16.2,.540,.011,.279,5.0,10.3,7.9,9.6,1.7,1.7,9.7,22.2,,4.5,3.0,7.5,.124,,0.6,0.1,0.7,1.9
29,Vernon Maxwell\maxweve01,SG,25,HOU,82,2870,13.5,.507,.409,.237,1.5,7.3,4.4,15.5,2.2,0.3,11.0,22.2,,2.5,3.5,5.9,.099,,0.1,0.5,0.6,1.9
30,Clyde Drexler*\drexlcl01,SG,28,POR,82,2852,22.1,.563,.143,.392,8.3,12.8,10.6,25.7,2.4,1.3,12.9,25.7,,8.0,4.5,12.4,.209,,5.2,1.7,6.8,6.4
31,Harvey Grant\grantha01,PF,25,WSB,77,2842,16.5,.527,.012,.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,,3.7,3.0,6.7,.112,,0.7,-0.1,0.7,1.9
